campaign,backend,block,canonical_file,clients,distribution,family,fanout,field_bits,finite_d,finite_m,group,hot_records,key_layout,leaf_bits,partitions,queries_per_client,row_bytes,rows,seed,verifier,workload,repeats,verified_answers,service_cpu_ms,service_min_ms,service_max_ms,full_campaign_server_cpu_ms,full_campaign_server_cpu_per_answer_ms,native_cpu_outside_request_phases_ms,server_client_setup_ms,global_publish_build_cpu_ms,server_online_cpu_ms,external_canonical_fixture_cpu_ms,logical_index_bytes,metadata_state_bytes,client_setup_cpu_ms,client_online_cpu_ms,complete_client_process_cpu_ms,setup_download_bytes,query_upload_bytes,query_download_bytes,p50_first_answer_wall_ms,p95_first_answer_wall_ms,max_client_rss_bytes,rss_qualified,budget_failures,median_private_reads,projected_G1_cpu_ms,projected_G16_cpu_ms,projected_G256_cpu_ms,projected_G4096_cpu_ms
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,binary-tags,1,64,0,0,16,0,hashed,8,4,1,184,10000,1,,shinzo-receipt,5,10,1.8768899999999866,1.8695269999999948,1.9690019999999981,317.96474900000004,158.98237450000002,54.72823899999999,0.1287945,314.22569500000003,1.750024499999995,0,6586368,108,6.617122,0.39544650000000003,69.56049999999999,138,2212,26146,188.076799,198.480033,29569024,True,,2.0,316.10258500000003,21.515995937499987,3.1043341210937365,1.953605257568346
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,1,64,0,0,1,0,hashed,8,4,1,256,4096,1,,defra-document,5,10,0.6066989999999997,0.5843285000000014,0.6553564999999999,75.44463700000001,37.72231850000001,11.440511,0.2077615,74.20043000000001,0.3989374999999997,0,1134592,43790,6.8102025,0.4498625,69.04299999999999,43822,2130,1316,187.20695,193.514601,30072832,True,,1.0,74.80712900000002,5.244225875000001,0.8965444296874997,0.6248143393554684
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,1,64,0,0,4,0,hashed,8,4,1,256,4096,1,,defra-document,5,10,0.5647209999999996,0.5203789999999997,0.5831015000000006,66.317505,33.1587525,10.606535999999998,0.1696855,65.188063,0.40377699999999894,0,1122304,11024,6.7340355,0.257759,68.6985,11056,594,4592,185.158932,196.288724,29667328,True,,1.0,65.752784,4.6389749375,0.8193618710937496,0.580636054443359
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,1,64,0,0,16,0,hashed,8,4,1,256,4096,1,,defra-document,5,10,0.7377540000000002,0.7143204999999997,0.8026655,62.67781600000001,31.338908000000004,10.250980000000006,0.1390935,61.111998,0.6072914999999997,0,1119232,2832,6.56553,0.27518200000000004,69.465,2864,210,17696,188.16592300000002,190.284993,29614080,True,,1.0,61.849752,4.557253875000001,0.9764727421875002,0.752673921386719
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,1,64,0,0,64,0,hashed,8,4,1,256,4096,1,,defra-document,5,10,1.7964365000000013,1.7470539999999999,1.959700499999999,64.43195,32.215975,10.463014999999999,0.1372505,60.915577000000006,1.6764625000000013,0,1118464,785,6.651721,0.440561,69.018,817,114,70110,186.740722,193.812357,29708288,True,,1.0,62.712013500000005,5.603660062500001,2.0343879726562513,1.811308467041017
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,xor,1,64,0,0,16,0,hashed,8,4,1,256,4096,1,,defra-document,5,10,0.6159625000000017,0.6016505000000005,0.7207729999999986,122.31187700000001,61.155938500000005,16.730529999999987,0.1273875,121.061069,0.4954880000000017,0,1766688,79,6.6231100000000005,0.2021115,68.6315,107,2950,1442,186.1334425,194.387189,29618176,True,,1.0,121.6770315,8.182279312500002,1.0888573007812519,0.6455184250488298
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,binary-tags,1,64,0,0,16,0,hashed,8,4,1,256,4096,1,,defra-document,5,10,1.4399360000000023,1.4181504999999979,1.4866449999999984,111.094655,55.5473275,18.347733000000005,0.13837750000000001,108.25835400000001,1.3015585000000023,0,2236416,106,6.6237805000000005,0.41308449999999997,68.9095,136,676,35363,188.1444515,200.543347,29626368,True,,2.0,109.69829000000001,8.206083125000003,1.8628201953125023,1.4663662622070335
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,1,64,0,0,1,0,hashed,8,4,256,256,4096,1,,defra-document,5,2560,0.18829339062500006,0.18448167578125008,0.19015969335937494,182.865717,0.357159603515625,21.894728999999955,0.2092145,85.50395400000001,0.18736948046875002,0,1134592,43790,6.9266745,0.261012,139.322,43822,2130,1316,313.6141685,320.348282,30441472,True,,1.0,85.69224739062501,5.532290515625,0.5222932109375,0.2091683793945313
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,1,64,0,0,16,0,hashed,8,4,256,256,4096,1,,defra-document,5,2560,0.47980459375000084,0.47791339843749975,0.4938836132812503,316.976143,0.619094029296875,19.86299399999956,0.1463025,71.53829799999977,0.47930278125000086,0,1119232,2832,6.665425,0.185961,119.81099999999999,2864,210,17698,365.95746199999996,382.288331,29962240,True,,1.0,72.01810259374977,4.9509482187499865,0.7592510703124999,0.497269998535157
pir-indexed-use-cases-v1/campaign,singlepass,32,,2,clustered,directory,1,64,0,0,1,0,hashed,8,4,1,256,4096,1,,defra-document,5,10,56.80566899999999,56.62715299999999,57.39081150000001,188.38082500000002,94.19041250000001,11.948736999999994,56.52634899999999,74.74563899999998,0.2563419999999992,0,1134592,392974,22.9763655,0.4080595,85.3065,2366625,124,4723,256.39137900000003,262.011059,32624640,True,,1.0,131.55130799999998,61.47727143749999,57.09764415234374,56.82391744702147
pir-indexed-use-cases-v1/campaign,singlepass,32,,2,clustered,directory,1,64,0,0,16,0,hashed,8,4,1,256,4096,1,,defra-document,5,10,46.423874,45.988698,47.0204465,155.735762,77.867881,10.585674999999995,44.7768465,62.75417199999998,1.6304814999999984,0,1119232,286736,15.240192,0.39788100000000004,78.1335,2244749,112,70241,240.96512,244.919886,36278272,True,,1.0,109.17804599999998,50.34600974999999,46.669007484375,46.43919484277343
pir-indexed-use-cases-v1/campaign,singlepass,32,,2,clustered,directory,1,64,0,0,1,0,hashed,8,4,256,256,4096,1,,defra-document,5,2560,0.42948249218749995,0.4190891542968761,0.43384488476562594,304.00065000000006,0.5937512695312501,21.121944000000042,57.30177299999998,84.80416599999955,0.20558438476562457,0,1134592,392974,23.085952,0.267528,157.86599999999999,2366626,127,4723,385.261328,398.814102,32641024,True,,1.0,85.23364849218706,5.729742867187472,0.7607487656249983,0.4501866342773436
pir-indexed-use-cases-v1/campaign,singlepass,32,,2,clustered,directory,1,64,0,0,16,0,hashed,8,4,256,256,4096,1,,defra-document,5,2560,1.6437457187500024,1.6326813554687496,1.6637383476562495,912.958179,1.783121443359375,20.32649900000058,44.8985985,71.7486390000006,1.4678380937500024,0,1119232,286736,15.079456,0.304146,157.95049999999998,2244748,112,70242,688.1412425000001,731.249424,36257792,True,,1.0,73.39238471875059,6.12803565625004,1.9240138398437547,1.6612624763183619
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,1,64,0,0,1,0,hashed,8,4,1,256,65536,1,,defra-document,5,10,5.027890000000005,4.720748500000017,5.330221999999991,1394.4104060000002,697.2052030000001,188.2525179999999,1.5914185,1384.354626,3.5237730000000056,0,18153472,699151,10.0524595,5.863696,79.2845,699183,32850,1320,202.109204,207.512596,37257216,True,,1.0,1389.3825160000001,91.550054125,10.435525257812504,5.365867203613286
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,1,64,0,0,4,0,hashed,8,4,1,256,65536,1,,defra-document,5,10,3.0277804999999907,2.908237000000012,3.2349494999999884,1145.5137469999997,572.7568734999999,142.75446799999997,0.44385600000000003,1139.4581859999998,2.4962295000000125,0,17956864,174865,7.4026985,1.6086550000000002,70.93350000000001,174897,8274,4594,189.817317,197.301862,31752192,True,,1.0,1142.4859665,74.24391712499998,7.47878903906249,3.305968533691397
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,1,64,0,0,16,0,hashed,8,4,1,256,65536,1,,defra-document,5,10,2.2944280000000097,2.175817999999988,2.3963534999999956,1097.9269470000002,548.9634735000001,136.08455400000003,0.2051115,1093.13424,2.0893165000000096,0,17907712,43793,6.806787,0.524673,70.35499999999999,43825,2130,17698,191.04578,221.836504,30048256,True,,1.0,1095.428668,70.61531800000002,6.56448362500001,2.5613064765625095
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,1,64,0,0,64,0,hashed,8,4,1,256,65536,1,,defra-document,5,10,3.0668124999999824,2.9964299999999966,3.177017000000001,1081.164022,540.582011,139.251986,0.1489475,1074.997887,2.8998514999999827,0,17895424,11027,6.725878,0.503693,69.573,11059,594,70114,190.762327,199.392667,29765632,True,,1.0,1078.0646995,70.25418043749998,7.266022996093732,3.3292631560058417
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,xor,1,64,0,0,16,0,hashed,8,4,1,256,65536,1,,defra-document,5,10,4.870260500000027,4.448864999999962,4.914528999999998,2312.665208,1156.332604,286.194625,0.133133,2303.7674779999998,4.711174500000027,0,28259616,81,6.6816825,0.4540655,68.40449999999998,109,45958,1444,190.657229,198.915175,29757440,True,,1.0,2308.6377384999996,148.855727875,13.869352210937526,5.432703731933621
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,binary-tags,1,64,0,0,16,0,hashed,8,4,1,256,65536,1,,defra-document,5,10,6.716759500000011,6.515704999999958,6.971678999999964,1858.20758,929.10379,280.4844800000001,0.15342,1844.774061,6.59779850000001,0,35782656,108,6.6070905,0.6380545,69.231,138,8356,35368,192.326309,199.510512,29614080,True,,2.0,1851.4908205000002,122.01513831250001,13.922908175781261,7.167143792236339
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,16,64,0,0,1,0,hashed,8,4,1,120,4096,1,,defra-secondary,5,10,0.5347305000000003,0.5152639999999996,0.5462125000000002,34.147075,17.0735375,6.058173999999999,0.1294865,33.089496000000004,0.4066419999999993,0,562176,2831,6.568408,0.24341849999999998,69.29299999999999,2863,210,8990,189.7895485,192.682922,29622272,True,,1.0,33.624226500000006,2.6028240000000005,0.6639863437500003,0.5428089902343753
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,16,64,0,0,4,0,hashed,8,4,1,120,4096,1,,defra-secondary,5,10,1.042446,1.0052774999999996,1.139517,34.143629000000004,17.071814500000002,6.138247,0.1526795,32.058737,0.8897664999999999,0,561408,782,6.656262,0.33553449999999996,69.494,814,114,35294,188.7233895,218.313789,29626368,True,,1.0,33.101183,3.0461170625,1.16767544140625,1.0502728400878907
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,16,64,0,0,16,0,hashed,8,4,1,120,4096,1,,defra-secondary,5,10,3.231072499999999,3.181801499999999,3.291970499999999,39.392609,19.6963045,6.597067000000003,0.1483465,32.84248,3.0786789999999993,0,561216,273,6.6560215,0.898718,69.9245,305,90,140510,189.3092255,221.404259,29949952,True,,1.0,36.0735525,5.2837274999999995,3.359363437499999,3.2390906835937487
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,16,64,0,0,64,0,hashed,8,4,1,120,4096,1,,defra-secondary,5,10,11.705450500000001,11.5544315,11.921508,56.902627,28.4513135,6.5788319999999985,0.1282285,33.51208,11.531286000000001,0,561168,146,6.657275,3.6782310000000003,73.4845,178,86,561373,205.15896800000002,227.480769,30674944,True,,1.0,45.217530499999995,13.799955500000001,11.836357062500001,11.713632160156251
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,xor,16,64,0,0,16,0,hashed,8,4,1,120,4096,1,,defra-secondary,5,10,0.5751205,0.5507710000000008,0.5973625000000007,45.727236,22.863618,8.096684000000003,0.13285249999999998,44.576995,0.4426395000000003,0,796320,79,6.628966999999999,0.22780450000000002,68.625,107,262,9056,187.136711,194.289384,29700096,True,,1.0,45.152115499999994,3.3611826875,0.74924938671875,0.5860035554199219
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,binary-tags,16,64,0,0,16,0,hashed,8,4,1,120,4096,1,,defra-secondary,5,10,2.371832000000004,2.3528130000000154,2.4098435000000022,128.98082300000002,64.49041150000001,22.46830299999999,0.1479705,124.27074000000002,2.2267985000000152,0,2805760,107,6.668369500000001,0.8284425,69.60050000000001,137,3610,44888,189.67588899999998,194.587953,29609984,True,,5.0,126.64257200000002,10.138753250000004,2.857264578125004,2.4021715361328164
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,16,64,0,0,1,0,hashed,8,4,256,120,4096,1,,defra-secondary,5,2560,0.2993795292968746,0.2983263671875003,0.3016779316406248,195.556427,0.381946146484375,15.385177999999826,0.1391845,42.572145000000006,0.29887223828124965,0,562176,2831,6.712946499999999,0.1682075,114.79749999999999,2863,210,8992,320.134306,331.928091,31301632,True,,1.0,42.87152452929688,2.960138591796875,0.46567697070312464,0.30977311938476526
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,16,64,0,0,16,0,hashed,8,4,256,120,4096,1,,defra-secondary,5,2560,2.947616419921877,2.861070027343749,2.9693747167968754,1552.443683,3.032116568359375,16.925987999998824,0.138007,42.99309299999959,2.947014988281252,0,561216,273,6.6680025,0.6128965,230.212,305,90,140512,1107.877076,1118.680759,31633408,True,,1.0,45.94070941992147,5.634684732421851,3.1155581894531252,2.9581127805175798
pir-indexed-use-cases-v1/campaign,singlepass,32,,2,clustered,directory,16,64,0,0,1,0,hashed,8,4,1,120,4096,1,,defra-secondary,5,10,23.983784999999997,23.544032,24.1968155,80.923722,40.461861,6.199266999999999,23.0582815,32.751118999999996,0.9255035000000005,0,562176,147471,11.2081445,0.3103075,73.43449999999999,1130635,112,35425,214.2648475,220.608109,32768000,True,,1.0,56.73490399999999,26.0307299375,24.111719058593746,23.991780878662105
pir-indexed-use-cases-v1/campaign,singlepass,32,,2,clustered,directory,16,64,0,0,16,0,hashed,8,4,1,120,4096,1,,defra-secondary,5,10,33.7263905,33.558094999999994,34.931197999999995,99.34855000000002,49.67427500000001,6.158556999999988,22.472332,31.97433500000001,11.278114499999997,0,561216,140833,11.649198,1.886979,76.4725,1123037,102,561503,229.21068350000002,236.027119,32677888,True,,1.0,65.7007255,35.7247864375,33.851290246093754,33.73419673413086
pir-indexed-use-cases-v1/campaign,singlepass,32,,2,clustered,directory,16,64,0,0,1,0,hashed,8,4,256,120,4096,1,,defra-secondary,5,2560,0.9006324589843745,0.8924605312499994,0.906788515625,503.87089000000003,0.9841228320312501,16.093227000000297,24.426599499999995,42.74642200000022,0.8053073730468747,0,562176,147471,11.3322305,0.2364505,136.45749999999998,1130636,112,35428,485.43397600000003,493.884838,32800768,True,,1.0,43.6470544589846,3.5722838339843883,1.0676106699218755,0.9110685971679683
pir-indexed-use-cases-v1/campaign,singlepass,32,,2,clustered,directory,16,64,0,0,16,0,hashed,8,4,256,120,4096,1,,defra-secondary,5,2560,11.261866603515632,11.197461701171882,11.629397501953125,5811.930816,11.351427375,19.685741999996935,22.836252000000016,45.65899499999705,11.173856724609381,0,561216,140833,11.670436500000001,1.7489165,525.2815,1123046,102,561521,3461.428146,3745.558679,33177600,True,,1.0,56.92086160351268,14.115553791015447,11.44022205273437,11.273013819091803
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,16,64,0,0,1,0,hashed,8,4,1,120,65536,1,,defra-secondary,5,10,1.5100930000000021,1.4503960000000014,1.5766064999999956,515.213486,257.606743,68.17658600000001,0.2257655,512.1933,1.2942850000000092,0,8994816,43792,6.7935265000000005,0.4873775,70.1545,43824,2130,8994,190.4811585,205.80985,30035968,True,,1.0,513.703393,33.522174250000006,3.510848078125002,1.6351401923828146
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,16,64,0,0,4,0,hashed,8,4,1,120,65536,1,,defra-secondary,5,10,1.7920579999999964,1.688664999999998,1.8956759999999973,496.77408799999995,248.38704399999997,68.90638999999999,0.15685700000000002,493.189972,1.6474989999999963,0,8982528,11024,6.726393,0.3927615,69.35649999999998,11056,594,35298,191.40811200000002,194.343537,29704192,True,,1.0,494.98203,32.61643125,3.7185813281249964,1.912465708007809
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,16,64,0,0,16,0,hashed,8,4,1,120,65536,1,,defra-secondary,5,10,3.734971000000005,3.657633499999997,3.8393659999999943,503.97120700000005,251.98560350000002,68.70703200000003,0.1464935,496.378547,3.593477,0,8979456,2834,6.7318085,0.909434,70.439,2866,210,140514,195.40245,218.659666,29908992,True,,1.0,500.11351800000006,34.7586301875,5.673949699218755,3.856157168701177
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,16,64,0,0,64,0,hashed,8,4,1,120,65536,1,,defra-secondary,5,10,12.541783499999998,12.33641999999999,12.627093000000002,528.991638,264.495819,70.88352700000002,0.1294005,504.318798,12.412382999999998,0,8978688,787,6.683486,3.566828,72.478,819,114,561376,206.322483,212.800258,30711808,True,,1.0,516.8605815,44.061708374999995,14.511778804687498,12.664908206542966
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,xor,16,64,0,0,16,0,hashed,8,4,1,120,65536,1,,defra-secondary,5,10,1.719943000000002,1.695377499999998,1.8860580000000058,716.2607,358.13035,93.38352400000002,0.140997,712.819731,1.578946000000002,0,12688032,81,6.6512910000000005,0.25630200000000003,68.8695,109,2950,9058,187.384318,190.863287,29663232,True,,1.0,714.5396740000001,46.271176187500004,4.504395074218753,1.8939712546386738
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,binary-tags,16,64,0,0,16,0,hashed,8,4,1,120,65536,1,,defra-secondary,5,10,40.39770150000009,38.361076500000024,43.02227549999987,3235.056142,1617.528071,579.0648800000004,0.12904,3153.088022,40.24897450000009,0,62849024,109,6.6264055,2.354441,70.324,139,100926,62853,227.7654715,231.080233,29618176,True,,7.0,3193.4857235,237.4657028750001,52.71445158593759,41.167498380371185
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,1,64,0,0,1,0,hashed,8,4,1,184,32768,1,,global-receipt,5,10,2.2821460000000027,2.194637000000005,2.3976154999999886,521.849012,260.924506,64.66849100000002,0.766598,517.0537810000001,1.4807984999999988,0,6717440,349627,8.466895000000001,2.8988395000000002,74.21749999999999,349659,16466,1030,196.3691455,233.483827,33300480,True,,1.0,519.3359270000001,34.59800731250001,4.301887332031253,2.408379833251956
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,1,64,0,0,16,0,hashed,8,4,1,184,32768,1,,global-receipt,5,10,1.2502440000000035,1.2055954999999985,1.3428160000000067,418.707548,209.353774,52.192023999999975,0.1714395,416.294673,1.0836340000000035,0,6594560,21949,6.703219499999999,0.365476,69.0195,21981,1106,13089,187.65256649999998,190.523103,29839360,True,,1.0,417.544917,27.2686610625,2.8763950664062534,1.3518784416503942
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,xor,1,64,0,0,16,0,hashed,8,4,1,184,32768,1,,global-receipt,5,10,2.3079495000000003,2.277336000000007,2.4369239999999825,884.881966,442.440983,103.97395,0.134932,880.092593,2.1730175000000003,0,10826736,81,6.5912605,0.3151275,69.0635,109,23022,1154,190.19303000000002,197.952883,29736960,True,,1.0,882.4005424999999,57.3137365625,5.745811191406251,2.522815855712891
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,binary-tags,1,64,0,0,16,0,hashed,8,4,1,184,32768,1,,global-receipt,5,10,3.07133600000001,2.9963549999999737,3.2393285000000076,689.095199,344.5475995,96.334304,0.1521835,682.774947,2.91915250000001,0,13172736,108,6.5672405000000005,0.4281685,69.368,138,4260,26148,191.943418,193.957071,29655040,True,,2.0,685.846283,45.74477018750001,5.73842563671876,3.2380291022949317
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,1,64,0,0,1,0,hashed,8,4,1,256,32768,1,,global-document,5,10,2.6649835,2.6147699999999876,2.8036079999999863,626.21578,313.10789,84.17491000000001,0.829871,620.885813,1.864618,0,9076736,349627,8.458959499999999,2.9801460000000004,74.27250000000001,349659,16466,1318,197.03803,204.101077,33292288,True,,1.0,623.5507964999999,41.4703468125,5.0903187070312494,2.8165669504394533
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,1,64,0,0,16,0,hashed,8,4,1,256,32768,1,,global-document,5,10,1.5143714999999958,1.4497804999999975,1.6118520000000025,524.360776,262.180388,68.68814599999999,0.1624625,521.461215,1.323164999999996,0,8953856,21949,6.757422999999999,0.3916955,68.8915,21981,1106,17698,189.04429449999998,218.46602,29786112,True,,1.0,522.9755865000001,34.1056974375,3.551329371093746,1.6416813669433552
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,xor,1,64,0,0,16,0,hashed,8,4,1,256,32768,1,,global-document,5,10,2.6026275000000174,2.513701499999986,2.70230400000001,1060.5175510000001,530.2587755000001,127.81287900000007,0.14324699999999999,1055.280706,2.4263540000000177,0,14129808,81,6.5603584999999995,0.314666,68.5965,109,23022,1442,189.574145,194.148201,29683712,True,,1.0,1057.8833335,68.55767162500001,6.7248177578125174,2.8602643911132986
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,binary-tags,1,64,0,0,16,0,hashed,8,4,1,256,32768,1,,global-document,5,10,3.9386555000000185,3.7547480000000073,4.034834999999996,933.011446,466.505723,135.266791,0.142731,924.9893139999999,3.7528745000000185,0,17891328,108,6.48063,0.48087,68.45150000000001,138,4260,35364,189.881077,194.839611,29601792,True,,2.0,928.9279694999999,61.75048762500001,7.551895007812519,4.1644829692383
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,64,64,0,0,1,0,hashed,8,4,1,120,32768,1,,global-secondary,5,10,1.3853090000000012,1.3507460000000018,1.4429874999999996,244.69152599999998,122.34576299999999,33.61537199999998,0.152574,241.84195699999998,1.2551370000000013,0,4491264,5563,6.5714395,0.365421,68.80199999999999,5595,338,35296,185.9970015,191.544638,29646848,True,,1.0,243.227266,16.500431312499998,2.330004144531251,1.4443524465332043
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,directory,64,64,0,0,16,0,hashed,8,4,1,120,32768,1,,global-secondary,5,10,11.948814500000005,11.820434,12.089843499999997,267.067975,133.5339875,35.58937900000001,0.143743,242.888288,11.805071500000004,0,4489344,447,6.615946,3.75612,72.374,479,98,561375,201.7192055,211.237764,30683136,True,,1.0,254.8371025,27.129332500000004,12.897596875000005,12.008113398437505
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,xor,64,64,0,0,16,0,hashed,8,4,1,120,32768,1,,global-secondary,5,10,1.5516440000000002,1.4847449999999986,1.7004070000000036,330.140431,165.0702155,52.16725999999997,0.13251200000000002,326.987887,1.3982235000000003,0,6266580,79,6.511767,0.326448,67.9505,107,442,35168,186.46990649999998,193.189882,29700096,True,,1.0,328.539531,21.9883869375,2.8289404335937505,1.6314750270996097
pir-indexed-use-cases-v1/campaign,dense,32,,2,clustered,binary-tags,64,64,0,0,16,0,hashed,8,4,1,120,32768,1,,global-secondary,5,10,58.86640849999958,57.87986899999975,60.59959800000008,2732.0354929999994,1366.0177464999997,522.4774220000004,0.13310850000000002,2610.8362969999994,58.72634749999958,0,53870592,110,6.5794440000000005,2.6894549999999997,71.559,140,148440,107749,247.634483,257.946912,29638656,True,,12.0,2669.702705499999,222.04367706249954,69.06498778515582,59.503819705321845
pir-indexed-use-cases-v1/campaign,dense,32,,4,clustered,directory,4,64,0,0,16,2048,hashed,8,4,1,120,16384,1,,skewed-secondary,5,20,28.56849175000003,28.169421250000006,29.138780250000032,2958.517335,739.62933375,549.8564510000001,0.133501,2843.503141,28.44138250000003,0,64980000,2504,6.6081695,6.7773175000000005,75.0435,2536,198,1155412,220.4410935,350.089539,32034816,True,online-wire,1.0,2872.0716327500004,206.28743806250003,39.67592589453128,29.262706384033233
pir-indexed-use-cases-v1/campaign,dense,32,/mnt/c/src/defradb.rs/target/pir-indexed-use-cases-v1/canonical-8192.json,2,clustered,canonical-directory,1,16,0,0,1,0,linear,8,4,1,2008,8192,1,/mnt/c/src/defradb.rs/target/release/examples/cold-canonical,mizu-canonical-witness,5,10,2.5061325000000116,2.345909000000023,2.801007499999989,41608.258015,20804.1290075,139.6530649999999,0.342358,41603.482039,2.190800500000009,40734.777324,16623597,87573,7.00232,7.976113999999999,78.4225,87609,4182,8326,205.0795715,227.998475,61128704,True,,1.0,41605.9881715,2602.7237599375003,165.01973421484377,12.663232607177747
pir-indexed-use-cases-v1/campaign,dense,32,/mnt/c/src/defradb.rs/target/pir-indexed-use-cases-v1/canonical-8192.json,2,clustered,canonical-directory,1,16,0,0,1,0,linear,8,4,64,2008,8192,1,/mnt/c/src/defradb.rs/target/release/examples/cold-canonical,mizu-canonical-witness,5,640,1.900316015624999,1.8315411953124978,3.013440390624998,41834.309639,326.8305440546875,137.26368200000024,0.2970985,41591.129834,1.895673851562499,40734.777324,16623597,87573,7.13778,7.354924499999999,545.3485000000001,87609,4182,8326,1188.5265235000002,1466.497006,61538304,True,,1.0,41593.03015001563,2601.345930640625,164.3656669296875,12.054400447753904
pir-indexed-use-cases-v1/campaign,dense,32,/mnt/c/src/defradb.rs/target/pir-indexed-use-cases-v1/canonical-8192.json,2,clustered,canonical-directory,1,16,0,0,4,0,linear,8,4,1,2008,8192,1,/mnt/c/src/defradb.rs/target/release/examples/cold-canonical,mizu-canonical-witness,5,10,2.375128999999979,2.286683999999994,2.4499929999999983,41566.341165000005,20783.170582500003,134.06604199999998,0.2039195,41561.565821000004,2.1680424999999985,40734.777324,16605096,22037,6.745649,7.6114654999999996,76.22649999999999,22073,1110,32626,206.1029775,226.803181,59564032,True,,1.0,41563.940950000004,2599.9729928125003,164.72499548828125,12.521995655517557
pir-indexed-use-cases-v1/campaign,dense,32,/mnt/c/src/defradb.rs/target/pir-indexed-use-cases-v1/canonical-8192.json,2,clustered,canonical-directory,1,16,0,0,4,0,linear,8,4,64,2008,8192,1,/mnt/c/src/defradb.rs/target/release/examples/cold-canonical,mizu-canonical-witness,5,640,2.0076436718749986,1.9530117421875008,2.0105220937500037,41805.229513000006,326.60335557031254,132.22329000000025,0.191091,41554.658598,2.0045155781249986,40734.777324,16605096,22037,6.772558,7.216175000000009,532.1205,22073,1110,32626,1180.2115239999998,1187.860664,60243968,True,,1.0,41556.666241671875,2599.173806046875,164.3305288203125,12.152823993652342
pir-indexed-use-cases-v1/campaign,dense,32,/mnt/c/src/defradb.rs/target/pir-indexed-use-cases-v1/canonical-8192.json,2,clustered,canonical-directory,1,16,0,0,16,0,linear,8,4,1,2008,8192,1,/mnt/c/src/defradb.rs/target/release/examples/cold-canonical,mizu-canonical-witness,5,10,4.232318000000021,4.171959999999994,4.330906500000014,41556.801478,20778.400739,135.83887399999998,0.1409375,41548.456085000005,4.032445499999994,40734.777324,16623252,5655,6.5401620000000005,7.7927485,76.15799999999999,5691,342,129826,206.67585250000002,210.162865,59662336,True,,1.0,41552.68840300001,2601.0108233125,166.5309745820313,14.375984036376975
pir-indexed-use-cases-v1/campaign,dense,32,/mnt/c/src/defradb.rs/target/pir-indexed-use-cases-v1/canonical-8192.json,2,clustered,canonical-directory,1,16,0,0,16,0,linear,8,4,64,2008,8192,1,/mnt/c/src/defradb.rs/target/release/examples/cold-canonical,mizu-canonical-witness,5,640,3.8366263125,3.802123124999997,3.912375749999998,42044.461729,328.4723572578125,130.9284640000003,0.1558,41555.096767,3.8339792656250005,40734.777324,16623252,5655,6.665438,7.439852000000004,546.334,5691,342,129826,1309.243849,1334.860372,60379136,True,,1.0,41558.9333933125,2601.03017425,166.16122305859375,13.98191360913086
